Lịch sử,116,,"893100089625
(Hiệu lực)",14/03/2030,Paracetamol 150,,,,Paracetamol,150mg,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Cốm pha dung dịch uống,Hộp 10 gói x 1g; Hộp 12 gói x 1g; Hộp 20 gói x 1g; Hộp 24 gói x 1g; Hộp 30 gói x 1g; Hộp 50 gói x 1g,NSX,36 tháng,Công ty cổ phần dược Vacopharm,Việt Nam,"59, Nguyễn Huệ, phường 1, thành phố Tân An, tỉnh Long An, Việt Nam",Công ty cổ phần dược Vacopharm,Việt Nam,"Km 1954, Quốc lộ 1A, Phường Tân Khánh, Thành phố Tân An, Tỉnh Long An, Việt Nam",Xem chi tiết
Lịch sử,117,,"893100088925
(Hiệu lực)",14/03/2030,Datadol 650,,,,Paracetamol,650mg,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén,Hộp 10 vỉ x 10 viên; Hộp 15 vỉ x 12 viên; Lọ 100 viên; Lọ 200 viên; Lọ 500 viên,NSX,36 tháng,Công ty Cổ phần Dược Trung ương 3,Việt Nam,"115 Ngô Gia Tự, Phường Hải Châu 1, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam",Công ty Cổ phần Dược Trung ương 3,Việt Nam,"115 Ngô Gia Tự, Phường Hải Châu 1, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam",Xem chi tiết
Lịch sử,118,,"893100087925
(Hiệu lực)",14/03/2030,Phazandol C- PV,,,,Acid ascorbic 200mg; Paracetamol 330mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén sủi bọt,"Hộp 4 vỉ × 4 viên, Hộp 5 vỉ × 4 viên; Hộp 1 tuýp 10 viên, Hộp 1 tuýp 20 viên",NSX,36 tháng,Công ty cổ phần Dược Phúc Vinh,Việt Nam,"Lô CN 4-6.2 KCN Thạch Thất - Quốc Oai, Xã Phùng Xá, Huyện Thạch Thất, Tp. Hà Nội, Việt Nam",Công ty cổ phần Dược Phúc Vinh,Việt Nam,"Lô CN 4-6.2 KCN Thạch Thất - Quốc Oai, Xã Phùng Xá, Huyện Thạch Thất, Tp. Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,119,,"893100087825
(Hiệu lực)",14/03/2030,Panoranid,,,,"Ibuprofen 97,5mg; Paracetamol 325mg",,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén bao phim,"Hộp 2 vỉ × 10 viên, Hộp 3 vỉ × 10 viên, Hộp 5 vỉ × 10 viên, Hộp 10 vỉ × 10 viên, Hộp 2 vỉ × 15 viên, Hộp 3 vỉ × 15 viên, Hộp 5 vỉ × 15 viên, Hộp 10 vỉ × 15 viên; Chai 100 viên, Chai 200 viên",NSX,36 tháng,Công ty cổ phần Dược Phúc Vinh,Việt Nam,"Lô CN 4-6.2 KCN Thạch Thất - Quốc Oai, Xã Phùng Xá, Huyện Thạch Thất, Tp. Hà Nội, Việt Nam",Công ty cổ phần Dược Phúc Vinh,Việt Nam,"Lô CN 4-6.2 KCN Thạch Thất - Quốc Oai, Xã Phùng Xá, Huyện Thạch Thất, Tp. Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,120,,"893100087425
(Hiệu lực)",14/03/2030,Effer Phazandol Cafein 50,,,,Cafein 50mg; Paracetamol 500mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén sủi bọt,"Hộp 1 tuýp 10 viên, Hộp 1 tuýp 20 viên, Hộp 4 vỉ × 4 viên, Hộp 5 vỉ × 4 viên",NSX,36 tháng,Công ty cổ phần Dược Phúc Vinh,Việt Nam,"Lô CN 4-6.2 KCN Thạch Thất - Quốc Oai, Xã Phùng Xá, Huyện Thạch Thất, Tp. Hà Nội, Việt Nam",Công ty cổ phần Dược Phúc Vinh,Việt Nam,"Lô CN 4-6.2 KCN Thạch Thất - Quốc Oai, Xã Phùng Xá, Huyện Thạch Thất, Tp. Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,121,,"893111081125
(Hiệu lực)",14/03/2030,Pharbapain,,,,Codein phosphat hemihydrat 30mg; Paracetamol 500mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén sủi bọt,Tuýp 10 viên; Hộp 4 vỉ x 4 viên; Hộp 5 vỉ x 4 viên,NSX,24 tháng,Công ty cổ phần dược phẩm Trung ương I – Pharbaco,Việt Nam,"160 Tôn Đức Thắng, phường Hàng Bột, quận Đống Đa, thành phố Hà Nội, Việt Nam",Công ty cổ phần dược phẩm Trung ương I – Pharbaco,Việt Nam,"Thôn Thạch Lỗi, xã Thanh Xuân, huyện Sóc Sơn, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,122,,"893100080925
(Hiệu lực)",14/03/2030,Paracetamol 500mg,,,,Paracetamol,500mg,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén sủi bọt,Hộp 4 vỉ x 4 viên; Hộp 5 vỉ x 4 viên,NSX,24 tháng,Công ty cổ phần dược phẩm Trung ương I – Pharbaco,Việt Nam,"160 Tôn Đức Thắng, phường Hàng Bột, quận Đống Đa, thành phố Hà Nội, Việt Nam",Công ty cổ phần dược phẩm Trung ương I – Pharbaco,Việt Nam,"Thôn Thạch Lỗi, xã Thanh Xuân, huyện Sóc Sơn, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,123,,"893100079925
(Hiệu lực)",14/03/2030,Gidahan F,,,,Cafein 25mg; Paracetamol 500mg; Phenylephrin hydroclorid 5mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén bao phim,Hộp 5 vỉ x 10 viên; Hộp 10 vỉ x 10 viên,NSX,24 tháng,Công ty Cổ phần Dược phẩm Trung ương 3,Việt Nam,"Số 16 đường Lê Đại Hành, phường Minh Khai, quận Hồng Bàng, thành phố Hải Phòng, Việt Nam",Công ty Cổ phần Dược phẩm Trung ương 3,Việt Nam,"Số 28, đường 351, Thôn Quỳnh Hoàng, Xã Nam Sơn, Huyện An Dương, Thành phố Hải Phòng, Việt Nam",Xem chi tiết
Lịch sử,124,,"893100071425
(Hiệu lực)",14/03/2030,Qbiphadol 150 mg,,,,Paracetamol (acetaminophen),150mg,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Thuốc bột sủi bọt để pha dung dịch uống,"Hộp 12 gói, 24 gói x 0,9g",NSX,36 tháng,Công ty cổ phần dược phẩm Quảng Bình,Việt Nam,"Số 46, đường Hữu Nghị, phường Bắc Lý, thành phố Đồng Hới, tỉnh Quảng Bình, Việt Nam",Công ty cổ phần dược phẩm Quảng Bình,Việt Nam,"Số 46, đường Hữu Nghị, phường Bắc Lý, thành phố Đồng Hới, tỉnh Quảng Bình, Việt Nam",Xem chi tiết
Lịch sử,125,,"893110069625
(Hiệu lực)",14/03/2030,Paracetamol 1g/100ml,,,,Paracetamol,1000mg/100ml,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Dung dịch tiêm truyền,Hộp 1 lọ x 100ml,NSX,24 tháng,Công ty cổ phần dược phẩm Minh Dân,Việt Nam,"Lô E2, đường N4, khu công nghiệp Hòa Xá, phường Lộc Hòa, thành phố Nam Định, tỉnh Nam Định, Việt Nam",Công ty cổ phần dược phẩm Minh Dân,Việt Nam,"Lô N8, đường N5, khu công nghiệp Hòa Xá, phường Mỹ Xá, thành phố Nam Định, tỉnh Nam Định, Việt Nam",Xem chi tiết
Lịch sử,126,,"893111065825
(Hiệu lực)",14/03/2030,Panactol Codein,,,,Codein phosphat hemihydrat 8mg; Paracetamol 500mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén bao phim,Hộp 10 vỉ x 10 viên; Hộp 8 vỉ x 12 viên,NSX,36 tháng,Công ty cổ phần Dược phẩm Khánh Hòa,Việt Nam,"Số 74 đường Thống Nhất, phường Vạn Thắng, thành phố Nha Trang, tỉnh Khánh Hòa, Việt Nam",Công ty cổ phần Dược phẩm Khánh Hòa,Việt Nam,"Đường 2/4, Khóm Đông Bắc, Phường Vĩnh Hòa, Thành phố Nha Trang, Tỉnh Khánh Hòa, Việt Nam",Xem chi tiết
Lịch sử,127,,"893110062625
(Hiệu lực)",14/03/2030,Fremedol Flu,,,,Dextromethorphan hydrobromide 10mg; Guaifenesin 200mg; Paracetamol 325mg; Phenylephrine hydrochloride 5mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén bao phim,"Hộp 1 túi x 2 vỉ x 10 viên, Hộp 2 túi x 5 vỉ x 10 viên, Hộp 2 túi x 6 vỉ x 10 viên, vỉ Alu-PVC/PVdC",NSX,36 tháng,Công ty cổ phần dược phẩm Fremed,Việt Nam,"Lô E9-3a, Đường số 1, Khu công nghiệp Hiệp Phước, Xã Hiệp Phước, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",Công ty cổ phần dược phẩm Fremed,Việt Nam,"Lô E9-3a, Đường số 1, Khu công nghiệp Hiệp Phước, Xã Hiệp Phước, Huyện Nhà Bè, Thành phố Hồ Chí Minh, Việt Nam",Xem chi tiết
Lịch sử,128,,"893100061125
(Hiệu lực)",14/03/2030,Lexadol Sup 500mg,,,,Paracetamol,500mg,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên đạn đặt trực tràng,"Hộp 1 vỉ x 7 viên, Hộp 2 vỉ x 5 viên",NSX,36 tháng,Công ty Cổ phần Dược phẩm CPC1 Hà Nội,Việt Nam,"Cụm Công nghiệp Hà Bình Phương, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội, Việt Nam",Công ty cổ phần Dược phẩm CPC1 Hà Nội,Việt Nam,"Cụm Công nghiệp Hà Bình Phương, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,129,,"893100060725
(Hiệu lực)",14/03/2030,Lexadol Sup 300mg,,,,Paracetamol,300mg,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên đạn đặt trực tràng,"Hộp 1 vỉ x 7 viên, Hộp 2 vỉ x 5 viên",NSX,36 tháng,Công ty Cổ phần Dược phẩm CPC1 Hà Nội,Việt Nam,"Cụm Công nghiệp Hà Bình Phương, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội, Việt Nam",Công ty cổ phần Dược phẩm CPC1 Hà Nội,Việt Nam,"Cụm Công nghiệp Hà Bình Phương, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,130,,"893100060425
(Hiệu lực)",14/03/2030,Falgankid 24mg/ml,,,,Paracetamol,24mg/1ml,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Dung dịch uống,"Hộp 1 lọ x 100ml; Hộp 1 lọ x 200ml; Hộp 2 vỉ, 4 vỉ, 6 vỉ, 8 vỉ x 5 ống x 10ml",NSX,36 tháng,Công ty Cổ phần Dược phẩm CPC1 Hà Nội,Việt Nam,"Cụm Công nghiệp Hà Bình Phương, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội, Việt Nam",Công ty cổ phần Dược phẩm CPC1 Hà Nội,Việt Nam,"Cụm Công nghiệp Hà Bình Phương, xã Văn Bình, huyện Thường Tín, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,131,,"893100059825
(Hiệu lực)",14/03/2030,Zenpara Extra,,,,Ibuprofen 200mg; Paracetamol 500mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Viên nén bao phim,"Hộp 5 vỉ x 10 viên, 10 vỉ x 10 viên; Hộp 1 lọ x 100 viên, 1 lọ x 200 viên",NSX,36 tháng,Công ty cổ phần dược phẩm công nghệ cao Abipha,Việt Nam,"Lô đất CN- 2, Khu công nghiệp Phú Nghĩa, Xã Phú Nghĩa, Huyện Chương Mỹ,Thành Phố Hà Nội, Việt Nam",Công ty cổ phần dược phẩm công nghệ cao Abipha,Việt Nam,"Lô đất CN -2, Khu công nghiệp Phú Nghĩa, Xã Phú Nghĩa, Huyện Chương Mỹ, Thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,132,,"893100053225
(Hiệu lực)",14/03/2030,Hapacol 80 Granule,,,,gói 1g thuốc chứa: Paracetamol 80mg,,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Thuốc cốm sủi bọt,"Hộp 24 gói x 1g, Hộp 50 gói x 1g",NSX,36 tháng,Công ty Cổ phần Dược Hậu Giang,Việt Nam,"288 Bis, Nguyễn Văn Cừ, phường An Hòa, quận Ninh Kiều, thành phố Cần Thơ, Việt Nam",Công ty Cổ phần Dược Hậu Giang - Chi nhánh nhà máy dược phẩm DHG tại Hậu Giang,Việt Nam,"Lô B2 - B3, Khu công nghiệp Tân Phú Thạnh - Giai đoạn 1, xã Tân Phú Thạnh, huyện Châu Thành A, tỉnh Hậu Giang, Việt Nam",Xem chi tiết
Lịch sử,133,,"893100050225
(Hiệu lực)",14/03/2030,Cepara 3%,,,,Paracetamol,30mg/ml,124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Dung dịch uống,Hộp 1 chai 60ml; Hộp 1 chai x 100ml,NSX,24 tháng,Công ty cổ phần Dược - Vật tư y tế Thanh Hóa,Việt Nam,"Số 232 Trần Phú, phường Lam Sơn, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",Công ty cổ phần Dược – Vật tư y tế Thanh Hóa,Việt Nam,"Số 04 đường Quang Trung, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",Xem chi tiết
Lịch sử,134,,"893100050125
(Hiệu lực)",14/03/2030,"Cepara 2,4%",,,,Paracetamol,"2,4 % (w/v)",124/QĐ-QLD,"14/03/2025
(14/03/2030)",216,Dung dịch uống,Hộp 1 chai x 60ml; Hộp 1 chai x 100ml; Hộp 20 túi x 5ml; Hộp 30 túi x 5ml,NSX,24 tháng,Công ty cổ phần Dược - Vật tư y tế Thanh Hóa,Việt Nam,"Số 232 Trần Phú, phường Lam Sơn, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",Công ty cổ phần Dược – Vật tư y tế Thanh Hóa,Việt Nam,"Số 04 đường Quang Trung, thành phố Thanh Hóa, tỉnh Thanh Hóa, Việt Nam",Xem chi tiết
Lịch sử,135,,"531100002825
(Hiệu lực)",02/01/2030,Bloxipal,,,,"Ibuprofen 200mg, Paracetamol 500mg","Ibuprofen 200mg, Paracetamol 500mg",1/QĐ-QLD,"02/01/2025
(02/01/2030)","124,1",Viên nén bao phim,Hộp 02 vỉ x 10 viên,NSX,36,Công ty TNHH Dược phẩm Nhất Anh,Việt Nam,"Số 11 Hoàng Diệu, Phường 10, Quận Phú Nhuận, Tp. Hồ Chí Minh",Alkaloid AD Skopje,Macedonia,"Blvd. “Aleksandar Makedonski” No. 12, 1000 Skopje",Xem chi tiết
Lịch sử,136,,"893100342100
(Hiệu lực)",20/12/2029,Lopecol 250,,,,Paracetamol,250mg/5ml,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Dung dịch uống,"Hộp 20 ống x 5ml, Hộp 24 ống x 5ml, Hộp 30 ống x 5ml, Hộp 1 chai x 30ml, Hộp 1 chai x 60ml, Hộp 1 chai x 75ml",NSX,24 tháng,Công ty CP dược vật tư y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Công ty CP dược vật tư y tế Hà Nam,Việt Nam,"Cụm CN Hoàng Đông, phường Hoàng Đông, thị xã Duy Tiên, tỉnh Hà Nam, Việt Nam",Xem chi tiết
Lịch sử,137,,"893100339200
(Hiệu lực)",20/12/2029,Tedpamol Extra,,,,Cafein 65mg; Paracetamol 500mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén,Hộp 6 vỉ x 10 viên; Hộp 10 vỉ x 10 viên,NSX,36 tháng,Công ty Cổ phần Hóa dược Việt Nam,Việt Nam,"Số 273, phố Tây Sơn, phường Ngã Tư Sở, quận Đống Đa, thành phố Hà Nội, Việt Nam",Công ty Cổ phần Hóa dược Việt Nam,Việt Nam,"Số 192, phố Đức Giang, phường Thượng Thanh, quận Long Biên, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,138,,"893110338800
(Hiệu lực)",20/12/2029,Parabamol 400/325,,,,Methocarbamol 400mg; Paracetamol 325mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén bao phim,Hộp 3 vỉ x 10 viên; Hộp 5 vỉ x 10 viên; Hộp 10 vỉ x 10 viên,NSX,36 tháng,Công ty cổ phần Dược Vật tư y tế Hải Dương,Việt Nam,"Số 102, phố Chi Lăng, phường Nguyễn Trãi, TP. Hải Dương, tỉnh Hải Dương, Việt Nam",Nhà máy HDPHARMA EU – Công ty cổ phần Dược vật tư y tế Hải Dương,Việt Nam,"Tầng 2, tòa nhà 4A, thửa đất số 307, cụm Công nghiệp Cẩm Thượng, Phường Cẩm Thượng, TP Hải Dương, tỉnh Hải Dương, Việt Nam",Xem chi tiết
Lịch sử,139,,"893100338400
(Hiệu lực)",20/12/2029,Vacodol,,,,Caffeine 25mg; Paracetamol 500mg; Phenylephrine hydrochloride 5mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén bao phim,"Hộp 10 vỉ x 10 viên, Hộp 100 vỉ x 10 viên, Hộp 10 vỉ x 4 viên, Hộp 25 vỉ x 4 viên, Hộp 10 vỉ x 12 viên, Hộp 50 vỉ x 12 viên, Chai 100 viên; Chai 200 viên",NSX,30 tháng,Công ty Cổ Phần Dược Vacopharm,Việt Nam,"59, Nguyễn Huệ, phường 1, thành phố Tân An, tỉnh Long An, Việt Nam",Công ty cổ phần dược Vacopharm,Việt Nam,"Km 1954, Quốc lộ 1A, Phường Tân Khánh, Thành phố Tân An, Tỉnh Long An, Việt Nam",Xem chi tiết
Lịch sử,140,,"893100338000
(Hiệu lực)",20/12/2029,Sotrapharnotalzin 650,,,,Paracetamol,650mg,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén,"Chai 200 viên, 500 viên; Hộp 10 vỉ, Hộp 20 vỉ, hộp 50 vỉ x 10 viên",NSX,36 tháng,Công ty cổ phần Dược S.Pharm,Việt Nam,"Đường D1 Lô G, khu công nghiệp An Nghiệp, xã An Hiệp, huyện Châu Thành, tỉnh Sóc Trăng, Việt Nam",Công ty cổ phần Dược S.Pharm,Việt Nam,"Đường D1 Lô G, khu công nghiệp An Nghiệp, xã An Hiệp, huyện Châu Thành, tỉnh Sóc Trăng, Việt Nam",Xem chi tiết
Lịch sử,141,,"893100337600
(Hiệu lực)",20/12/2029,Paracetamol OD DWP 250mg,,,,Paracetamol (Acetaminophen),250mg,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén phân tán,"Hộp 3 vỉ x 10 viên, Hộp 6 vỉ x 10 viên, Hộp 10 vỉ x 10 viên",NSX,36 tháng,Công ty cổ phần dược phẩm Wealphar,Việt Nam,"Lô CN5, Khu công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",Công ty cổ phần dược phẩm Wealphar,Việt Nam,"Lô CN5, Khu công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam",Xem chi tiết
Lịch sử,142,,"893110336500
(Hiệu lực)",20/12/2029,Akfort,,,,Cafein 25mg; Paracetamol 500mg; Phenylephrin hydroclorid 5mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén,Hộp 10 vỉ x 10 viên; Hộp 10 vỉ x 6 viên,NSX,36 tháng,Công ty cổ phần Dược phẩm và Thiết bị y tế Đông Nam Á,Việt Nam,"Tổ dân phố Phan Bôi, Phường Dị Sử, Thị xã Mỹ Hào, tỉnh Hưng Yên, Việt Nam",Công ty Cổ phần Hóa dược Việt Nam,Việt Nam,"Số 192, phố Đức Giang, phường Thượng Thanh, quận Long Biên, thành phố Hà Nội, Việt Nam",Xem chi tiết
Lịch sử,143,,"893100336400
(Hiệu lực)",20/12/2029,Mebimol Extrem,,,,Ibuprofen 200mg; Paracetamol 500mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén,Hộp 03 vỉ x 10 viên; Hộp 10 vỉ x 10 viên,NSX,36 tháng,Công ty cổ phần Dược phẩm và Sinh học y tế,Việt Nam,"31 Ngô Thời Nhiệm, Phường Võ Thị Sáu, Quận 3, Tp. Hồ Chí Minh, Việt Nam",Chi nhánh Công ty cổ phần Dược phẩm và Sinh học y tế,Việt Nam,"Lô III – 18, đường số 13, KCN Tân Bình, Phường Tây Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",Xem chi tiết
Lịch sử,144,,"893100332400
(Hiệu lực)",20/12/2029,Skdol Cafein,,,,Cafein 65mg; Paracetamol 500mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén bao phim,"Hộp 3 vỉ x 10 viên, Hộp 6 vỉ x 10 viên, Hộp 10 vỉ x 10 viên, Chai 100 viên, Chai 200 viên, Chai 500 viên",DĐVN V,36 tháng,Công ty cổ phần dược phẩm Phương Đông,Việt Nam,"Lô số 7, Đường số 2, Khu công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Công ty cổ phần dược phẩm Phương Đông,Việt Nam,"Lô số 7, Đường số 2, Khu công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Xem chi tiết
Lịch sử,145,,"893100332300
(Hiệu lực)",20/12/2029,Paracetamol 160mg,,,,Paracetamol,160mg/5ml,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Dung dịch uống,"Hộp 10 ống x 5ml, Hộp 20 ống x 5ml, Hộp 30 ống x 5ml",NSX,36 tháng,Công ty cổ phần dược phẩm Phương Đông,Việt Nam,"Lô số 7, Đường số 2, Khu công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Công ty cổ phần dược phẩm Phương Đông,Việt Nam,"Lô số 7, Đường số 2, Khu công nghiệp Tân Tạo, Phường Tân Tạo A, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Xem chi tiết
Lịch sử,146,,"893100324300
(Hiệu lực)",20/12/2029,Paracetamol 500mg,,,,Paracetamol,500mg,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén,"Hộp 3 vỉ x 10 viên, Hộp 6 vỉ x 10 viên, Hộp 10 vỉ x 10 viên, Hộp 2 vỉ x 8 viên, Hộp 3 vỉ x 8 viên, Hộp 4 vỉ x 8 viên, Hộp 6 vỉ x 8 viên, Hộp 10 vỉ x 8 viên, chai 100 viên, chai 200 viên, chai 300 viên, chai 400 viên, chai 500 viên",DĐVN V,36 tháng,Công ty cổ phần dược phẩm Agimexpharm,Việt Nam,"27 Nguyễn Thái Học, Phường Mỹ Bình, Thành phố Long Xuyên, Tỉnh An Giang, Việt Nam",Chi nhánh Công ty cổ phần dược phẩm Agimexpharm - Nhà máy sản xuất dược phẩm Agimexpharm,Việt Nam,"Đường Vũ Trọng Phụng, Khóm Thạnh An, P. Mỹ Thới, TP. Long Xuyên, An Giang, Việt Nam",Xem chi tiết
Lịch sử,147,,"893110322700
(Hiệu lực)",20/12/2029,Rmekol,,,,Clorpheniramin maleat 2mg; Dextromethorphan hydrobromid 15mg; Paracetamol 500mg,,854/QĐ-QLD,"20/12/2024
(20/12/2029)",215,Viên nén bao phim,"Hộp 25 vỉ x 4 viên, Hộp 10 vỉ x 10 viên, Lọ 100 viên, Lọ 200 viên",NSX,36 tháng,Công ty cổ phần Dược Hà Tĩnh,Việt Nam,"số 167 đường Hà Huy Tập, Phường Nam Hà, thành phố Hà Tĩnh, Tỉnh Hà Tĩnh, Việt Nam",Công ty cổ phần Dược Hà Tĩnh,Việt Nam,"số 167 đường Hà Huy Tập, Phường Nam Hà, thành phố Hà Tĩnh, Tỉnh Hà Tĩnh, Việt Nam",Xem chi tiết
Lịch sử,148,,"400110349000
(Hiệu lực)",26/12/2029,Doloforte Denk,,,,"Paracetamol 325mg, Tramadol hydrochloride 37,5mg","Paracetamol 325mg, Tramadol hydrochloride 37,5mg",864/QĐ-QLD,"26/12/2024
(26/12/2029)","123,1",Viên nén bao phim,Hộp 2 vỉ x 10 viên,NSX,48,Denk Pharma GMBH & Co.KG,Germany,"Prinzregentenstr. 79, 81675 Munich",Denk Pharma GMBH & Co.KG,Germany,Göllstr. 1 84529 Tittmoning,Xem chi tiết
Lịch sử,149,,"890100348200
(Hiệu lực)",26/12/2029,Parasick,,,,Paracetamol,1000mg/100ml,864/QĐ-QLD,"26/12/2024
(26/12/2029)","123,1",Dung dịch truyền tĩnh mạch,Hộp 1 chai 100ml,NSX,36 tháng kể từ ngày sản xuất,Công ty TNHH Dược Phẩm Y-Med,Việt Nam,"Số 1-3 Đường số 45, Phường 6, Quận 4, TP. Hồ Chí Minh","Eurolife Healthcare Pvt, Ltd. Unit-I",India,"Khasra No. 520, Vill. Bhagwanpur, Roorkee, Distt. -Haridwar, Uttarakhand",Xem chi tiết
Lịch sử,150,,"885100185000
(Hiệu lực)",07/12/2029,Kit-F,,,,Paracetamol,100mg/ml,804/QĐ-QLD,"07/12/2024
(07/12/2029)",123,Siro,Hộp 1 chai 15ml,USP hiện hành,36,Công ty Cổ phần Y Dược LS,Việt Nam,"Km 22, quốc lộ 5, phường Bần Yên Nhân, thị xã Mỹ Hào, tỉnh Hưng Yên","Continental-Pharm Co., Ltd.",Thailand,"85/5 Soi Chaengwattana 12 Yak 4, Thungsonghong, LakSi, Bangkok 10210",Xem chi tiết
Lịch sử,151,,"893100163300
(Hiệu lực)",22/11/2029,Apopara,,,,Paracetamol,500mg,784/QĐ-QLD,"22/11/2024
(22/11/2029)",214,Viên nén phân tán,Hộp 1 túi x 10 vỉ (nhôm-PVC) x 10 viên; Hộp 5 vỉ (nhôm-nhôm) x 10 viên,NSX,24 tháng,Công ty TNHH quốc tế Ngọc Linh,Việt Nam,"82A Lê Sao, Phường Phú Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",Công ty dược phẩm và thương mại Phương Đông - (TNHH),Việt Nam,"TS 509, tờ bản đồ số 01, Cụm CN Hạp Lĩnh, Phường Hạp Lĩnh, Thành phố Bắc Ninh, Tỉnh Bắc Ninh, Việt Nam",Xem chi tiết
Lịch sử,152,,"893100161200
(Hiệu lực)",22/11/2029,Pafenol 250 mg,,,,Paracetamol,"250mg/gói 1,5g",784/QĐ-QLD,"22/11/2024
(22/11/2029)",214,Thuốc bột sủi bọt,"Hộp 12 gói x 1,5g; Hộp 24 gói x 1,5g",NSX,24 tháng,Công ty TNHH Kingphar Group,Việt Nam,"Thôn Bình Phú, xã Yên Phú, huyện Yên Mỹ, tỉnh Hưng Yên, Việt Nam",Công ty TNHH Kingphar Group,Việt Nam,"Thôn Bình Phú, xã Yên Phú, huyện Yên Mỹ, tỉnh Hưng Yên, Việt Nam",Xem chi tiết
